187	265.76	90.00
180	273.24	90.00
179	274.65	90.00
178	276.06	90.00
177	277.30	90.00
177	278.86	90.00
177	280.11	90.00
178	281.36	90.00
177	282.76	90.00
177	284.17	90.00
177	285.41	90.00
177	286.81	90.00
177	288.22	90.00
177	289.63	90.00
177	291.03	90.00
177	292.28	90.00
177	293.84	90.00
177	295.08	90.00
177	296.64	90.00
178	297.89	90.00
178	299.30	90.00
179	300.70	90.00
181	301.95	90.00
182	303.51	90.00
183	304.75	90.00
184	306.00	90.00
185	307.41	90.00
186	308.81	90.00
188	310.06	90.00
193	313.18	90.00
197	314.42	90.00
199	315.83	90.00
201	317.23	90.00
204	318.48	90.00
207	319.73	90.00
210	321.13	90.00
215	322.54	90.00
218	323.78	90.00
225	325.19	90.00
228	326.59	90.00
232	327.84	90.00
235	329.09	90.00
241	330.49	90.00
240	331.89	90.00
236	333.14	90.00
232	334.39	90.00
228	335.79	90.00
224	337.04	90.00
218	338.44	90.00
214	339.69	90.00
208	340.78	90.00
205	342.03	90.00
201	343.43	90.00
198	344.84	90.00
195	346.08	90.00
191	347.33	90.00
189	348.73	90.00
185	351.54	90.00
183	352.95	90.00
182	354.19	90.00
180	355.44	90.00
178	356.85	90.00
177	358.25	90.00
177	359.50	90.00
176	0.90	90.00
174	2.30	90.00
173	3.55	90.00
172	4.80	90.00
171	6.20	90.00
171	7.61	90.00
171	8.86	90.00
170	10.10	90.00
170	11.51	90.00
169	12.91	90.00
169	14.16	90.00
169	15.56	90.00
168	16.97	90.00
167	18.21	90.00
168	19.62	90.00
169	21.02	90.00
170	22.27	90.00
170	23.67	90.00
170	25.08	90.00
170	26.32	90.00
171	27.73	90.00
171	29.13	90.00
172	30.38	90.00
173	31.78	90.00
176	34.75	90.00
178	35.99	90.00
179	37.24	90.00
180	38.65	90.00
181	40.05	90.00
183	41.30	90.00
184	42.55	90.00
186	43.95	90.00
188	45.35	90.00
191	46.60	90.00
194	47.85	90.00
197	49.41	90.00
211	54.71	90.00
219	57.21	90.00
224	58.45	90.00
228	59.70	90.00
233	61.11	90.00
239	62.35	90.00
245	63.60	90.00
252	65.01	90.00
252	66.25	90.00
247	67.50	90.00
240	68.75	90.00
235	70.00	90.00
232	71.40	90.00
228	72.65	90.00
225	74.05	90.00
220	75.30	90.00
216	76.55	90.00
213	77.95	90.00
206	80.76	90.00
204	82.16	90.00
201	83.41	90.00
200	84.81	90.00
197	86.06	90.00
195	87.47	90.00
191	88.71	90.00
190	90.12	90.00
189	91.37	90.00
188	92.77	90.00
187	94.02	90.00
187	95.26	90.00
186	96.67	90.00
186	98.07	90.00
185	99.32	90.00
184	100.57	90.00
184	101.97	90.00
185	103.21	90.00
184	104.62	90.00
185	105.87	90.00
184	107.27	90.00
184	108.68	90.00
184	109.93	90.00
184	111.17	90.00
184	112.58	90.00
185	113.98	90.00
185	115.23	90.00
184	116.47	90.00
191	117.88	90.00
201	120.84	90.00
202	122.09	90.00
204	123.50	90.00
205	124.90	90.00
206	126.15	90.00
207	127.39	90.00
210	128.80	90.00
211	130.05	90.00
213	131.45	90.00
214	132.70	90.00
214	133.95	90.00
204	135.35	90.00
208	136.60	90.00
211	138.00	90.00
215	139.25	90.00
218	140.50	90.00
224	141.90	90.00
222	143.30	90.00
214	144.55	90.00
217	145.80	90.00
224	147.05	90.00
227	148.45	90.00
221	149.86	90.00
220	151.10	90.00
213	152.66	90.00
214	154.22	90.00
201	155.63	90.00
200	157.03	90.00
174	171.22	90.00
186	172.63	90.00
184	173.88	90.00
182	175.28	90.00
180	176.53	90.00
178	177.93	90.00
178	179.18	90.00
176	180.43	90.00
175	181.99	90.00
173	183.23	90.00
172	184.48	90.00
172	185.88	90.00
170	187.13	90.00
168	188.54	90.00
167	189.78	90.00
166	191.19	90.00
166	192.59	90.00
165	193.84	90.00
166	195.24	90.00
165	196.65	90.00
171	198.21	90.00
170	199.77	90.00
165	201.17	90.00
164	202.57	90.00
164	203.82	90.00
168	209.90	90.00
169	212.09	90.00
169	213.49	90.00
169	214.74	90.00
174	217.39	90.00
175	218.80	90.00
176	220.04	90.00
177	221.29	90.00
179	222.69	90.00
181	224.10	90.00
183	225.35	90.00
184	226.75	90.00
186	228.15	90.00
188	229.40	90.00
190	230.65	90.00
194	232.05	90.00
197	233.46	90.00
201	234.70	90.00
204	236.11	90.00
208	237.51	90.00
212	238.76	90.00
218	240.01	90.00
222	241.41	90.00
227	242.82	90.00
232	244.06	90.00
235	245.47	90.00
234	246.71	90.00
229	248.12	90.00
226	249.37	90.00
231	250.77	90.00
229	252.17	90.00
227	253.42	90.00
217	256.23	90.00
213	257.63	90.00
208	259.04	90.00
206	260.28	90.00
202	261.69	90.00
198	262.94	90.00
197	264.34	90.00
194	265.59	90.00
191	266.99	90.00
189	268.39	90.00
187	269.64	90.00
187	270.89	90.00
185	272.29	90.00
184	273.70	90.00
183	274.95	90.00
182	276.19	90.00
181	277.60	90.00
180	279.00	90.00
179	280.25	90.00
178	281.50	90.00
177	282.90	90.00
177	284.30	90.00
177	285.55	90.00
176	286.80	90.00
177	288.05	90.00
176	289.45	90.00
176	290.86	90.00
176	292.10	90.00
176	293.51	90.00
176	296.47	90.00
177	297.87	90.00
177	299.28	90.00
176	300.52	90.00
177	301.93	90.00
177	303.33	90.00
178	304.58	90.00
178	305.98	90.00
180	307.39	90.00
181	308.64	90.00
182	310.04	90.00
183	311.29	90.00
184	312.69	90.00
186	313.94	90.00
189	315.34	90.00
190	316.75	90.00
193	317.99	90.00
195	319.40	90.00
198	320.80	90.00
200	322.05	90.00
203	323.30	90.00
207	324.70	90.00
209	326.11	90.00
214	327.35	90.00
218	328.76	90.00
223	330.00	90.00
226	331.25	90.00
230	332.50	90.00
240	335.62	90.00
240	336.86	90.00
235	338.27	90.00
231	339.67	90.00
226	340.92	90.00
223	342.17	90.00
216	343.57	90.00
213	344.97	90.00
208	346.22	90.00
204	347.63	90.00
201	348.87	90.00
188	354.49	90.00
185	356.83	90.00
183	358.23	90.00
182	359.48	90.00
180	0.88	90.00
178	2.13	90.00
177	3.38	90.00
176	4.78	90.00
176	6.19	90.00
174	7.43	90.00
173	8.68	90.00
172	10.09	90.00
171	11.49	90.00
170	12.74	90.00
170	13.98	90.00
170	15.39	90.00
169	16.79	90.00
169	18.04	90.00
169	19.44	90.00
168	22.25	90.00
166	23.65	90.00
168	24.90	90.00
168	26.31	90.00
170	27.71	90.00
170	28.96	90.00
170	30.36	90.00
170	31.77	90.00
171	33.17	90.00
172	34.42	90.00
172	35.82	90.00
173	37.07	90.00
175	38.47	90.00
176	39.88	90.00
178	41.12	90.00
179	42.53	90.00
181	43.93	90.00
182	45.18	90.00
183	46.43	90.00
185	47.83	90.00
187	49.08	90.00
188	50.48	90.00
191	51.73	90.00
193	53.13	90.00
196	54.38	90.00
199	55.79	90.00
202	57.03	90.00
204	58.44	90.00
210	59.68	90.00
215	61.09	90.00
239	67.95	90.00
247	69.20	90.00
254	70.45	90.00
250	71.69	90.00
244	73.10	90.00
239	74.35	90.00
235	75.75	90.00
231	77.00	90.00
227	78.25	90.00
224	79.49	90.00
219	80.90	90.00
214	82.30	90.00
210	83.55	90.00
208	84.79	90.00
205	86.20	90.00
202	87.60	90.00
200	88.85	90.00
199	90.26	90.00
196	91.66	90.00
194	92.91	90.00
191	94.15	90.00
191	95.56	90.00
189	96.96	90.00
188	98.21	90.00
187	99.46	90.00
187	101.02	90.00
186	102.27	90.00
186	103.51	90.00
185	104.92	90.00
185	106.32	90.00
184	109.44	90.00
184	110.69	90.00
183	111.94	90.00
183	113.34	90.00
183	114.59	90.00
183	115.99	90.00
183	117.24	90.00
184	118.64	90.00
184	120.05	90.00
183	121.29	90.00
185	122.54	90.00
198	123.95	90.00
199	125.35	90.00
200	126.60	90.00
202	127.84	90.00
203	129.25	90.00
204	130.65	90.00
205	131.90	90.00
207	133.15	90.00
209	134.40	90.00
211	135.80	90.00
205	141.26	90.00
211	143.44	90.00
215	144.69	90.00
218	145.94	90.00
224	147.19	90.00
218	148.59	90.00
214	149.99	90.00
224	152.80	90.00
225	154.05	90.00
220	155.45	90.00
221	156.86	90.00
212	158.26	90.00
214	159.66	90.00
206	161.22	90.00
203	162.47	90.00
203	164.03	90.00
195	165.43	90.00
193	166.68	90.00
201	168.09	90.00
186	169.49	90.00
199	170.74	90.00
197	172.14	90.00
168	173.39	90.00
170	174.64	90.00
167	176.20	90.00
185	177.44	90.00
183	178.69	90.00
181	180.10	90.00
179	181.34	90.00
177	182.75	90.00
178	184.15	90.00
175	185.40	90.00
174	186.80	90.00
172	188.05	90.00
171	189.29	90.00
171	190.86	90.00
168	193.82	90.00
168	195.07	90.00
166	196.47	90.00
165	197.72	90.00
165	199.13	90.00
165	200.53	90.00
165	201.93	90.00
171	203.49	90.00
170	204.90	90.00
165	206.46	90.00
164	207.86	90.00
165	209.26	90.00
165	210.51	90.00
166	211.76	90.00
167	213.16	90.00
167	214.41	90.00
168	215.81	90.00
168	217.06	90.00
169	218.31	90.00
170	219.71	90.00
172	221.12	90.00
173	222.37	90.00
175	223.61	90.00
175	225.02	90.00
176	226.42	90.00
177	227.67	90.00
179	228.92	90.00
181	230.32	90.00
185	233.28	90.00
187	234.69	90.00
190	236.09	90.00
193	237.34	90.00
196	238.74	90.00
200	240.15	90.00
204	241.39	90.00
207	242.64	90.00
211	244.05	90.00
216	245.45	90.00
222	246.70	90.00
226	248.10	90.00
231	249.50	90.00
235	250.75	90.00
233	252.00	90.00
228	253.40	90.00
225	254.81	90.00
230	256.06	90.00
228	257.30	90.00
225	258.71	90.00
222	260.11	90.00
216	261.36	90.00
213	262.76	90.00
208	264.01	90.00
206	265.41	90.00
203	266.66	90.00
200	268.07	90.00
197	269.47	90.00
194	270.72	90.00
189	273.68	90.00
188	275.08	90.00
186	276.33	90.00
184	277.58	90.00
183	279.14	90.00
182	280.39	90.00
181	281.63	90.00
177	287.25	90.00
176	289.43	90.00
177	290.68	90.00
176	291.93	90.00
177	293.18	90.00
176	294.58	90.00
176	295.98	90.00
176	297.23	90.00
176	298.48	90.00
176	300.04	90.00
177	301.29	90.00
177	302.54	90.00
176	304.10	90.00
176	305.34	90.00
176	306.75	90.00
177	308.15	90.00
178	309.40	90.00
179	310.80	90.00
180	312.21	90.00
181	313.45	90.00
182	314.86	90.00
184	317.51	90.00
186	318.91	90.00
187	320.16	90.00
189	321.40	90.00
191	322.81	90.00
193	324.21	90.00
196	325.46	90.00
199	326.71	90.00
201	328.11	90.00
205	329.51	90.00
208	330.76	90.00
212	332.17	90.00
217	333.41	90.00
221	334.82	90.00
225	336.07	90.00
229	337.47	90.00
233	338.87	90.00
237	340.12	90.00
241	341.52	90.00
237	342.93	90.00
232	344.18	90.00
229	345.58	90.00
224	346.83	90.00
219	348.23	90.00
214	349.48	90.00
209	350.88	90.00
206	352.29	90.00
203	353.53	90.00
195	356.65	90.00
191	358.06	90.00
189	359.31	90.00
187	0.71	90.00
185	1.96	90.00
184	3.20	90.00
182	4.61	90.00
180	6.01	90.00
178	7.26	90.00
177	8.51	90.00
177	9.91	90.00
175	11.32	90.00
174	12.56	90.00
173	13.97	90.00
172	15.37	90.00
171	16.62	90.00
171	18.02	90.00
171	19.43	90.00
170	20.67	90.00
169	22.08	90.00
169	23.48	90.00
169	24.73	90.00
169	26.29	90.00
168	27.54	90.00
166	28.94	90.00
168	30.18	90.00
169	31.59	90.00
170	32.84	90.00
170	34.24	90.00
170	35.65	90.00
170	37.05	90.00
171	40.01	90.00
172	41.26	90.00
174	42.67	90.00
175	44.07	90.00
177	45.32	90.00
178	46.72	90.00
179	47.97	90.00
180	49.37	90.00
182	50.78	90.00
182	52.02	90.00
184	53.43	90.00
186	54.68	90.00
188	56.08	90.00
190	57.48	90.00
194	58.73	90.00
197	59.98	90.00
201	61.38	90.00
203	62.79	90.00
206	64.03	90.00
211	65.28	90.00
231	71.05	90.00
239	73.08	90.00
246	74.48	90.00
253	75.73	90.00
249	77.14	90.00
243	78.38	90.00
238	79.63	90.00
233	80.88	90.00
229	82.28	90.00
226	83.53	90.00
217	86.49	90.00
213	87.74	90.00
209	88.99	90.00
207	90.55	90.00
205	91.80	90.00
202	93.05	90.00
200	94.45	90.00
198	95.70	90.00
196	97.10	90.00
194	98.35	90.00
192	99.60	90.00
190	101.00	90.00
189	102.40	90.00
188	103.65	90.00
188	105.06	90.00
188	106.30	90.00
186	107.71	90.00
186	108.95	90.00
185	110.36	90.00
185	111.61	90.00
184	113.01	90.00
184	114.26	90.00
183	115.66	90.00
183	116.91	90.00
183	118.31	90.00
183	119.56	90.00
183	120.96	90.00
183	122.21	90.00
185	123.62	90.00
183	126.58	90.00
187	127.98	90.00
199	129.23	90.00
199	130.63	90.00
201	132.04	90.00
203	133.29	90.00
204	134.53	90.00
205	135.94	90.00
206	137.19	90.00
208	138.59	90.00
211	139.84	90.00
212	141.24	90.00
214	142.49	90.00
214	143.89	90.00
208	145.14	90.00
206	146.39	90.00
210	147.79	90.00
214	149.20	90.00
217	150.44	90.00
220	151.69	90.00
222	153.10	90.00
216	154.50	90.00
216	155.75	90.00
221	157.15	90.00
227	158.55	90.00
224	159.80	90.00
218	161.21	90.00
219	162.61	90.00
214	164.01	90.00
199	166.98	90.00
210	168.54	90.00
194	169.94	90.00
186	171.34	90.00
207	172.75	90.00
185	174.15	90.00
202	175.40	90.00
200	176.80	90.00
177	178.05	90.00
170	179.45	90.00
162	180.86	90.00
184	182.11	90.00
185	183.51	90.00
183	184.76	90.00
181	186.16	90.00
179	187.57	90.00
178	188.81	90.00
177	190.22	90.00
176	191.62	90.00
174	192.87	90.00
173	194.12	90.00
172	195.52	90.00
171	196.92	90.00
168	198.17	90.00
168	199.73	90.00
168	200.98	90.00
166	202.22	90.00
165	203.79	90.00
164	206.75	90.00
169	208.15	90.00
172	209.71	90.00
166	211.27	90.00
166	216.73	90.00
167	219.07	90.00
168	220.32	90.00
168	221.57	90.00
169	222.82	90.00
170	224.22	90.00
171	225.62	90.00
173	226.87	90.00
174	228.12	90.00
176	229.52	90.00
177	230.77	90.00
177	232.17	90.00
178	233.42	90.00
181	234.83	90.00
182	236.07	90.00
184	237.48	90.00
186	238.72	90.00
188	240.13	90.00
191	241.53	90.00
195	242.78	90.00
197	244.18	90.00
201	245.59	90.00
204	246.84	90.00
208	248.08	90.00
218	250.89	90.00
223	252.45	90.00
227	253.70	90.00
232	254.95	90.00
235	256.35	90.00
232	257.60	90.00
227	259.00	90.00
226	260.25	90.00
230	261.65	90.00
228	263.06	90.00
224	264.30	90.00
221	265.55	90.00
215	266.96	90.00
212	268.36	90.00
208	269.61	90.00
205	271.01	90.00
203	272.41	90.00
199	273.66	90.00
197	274.91	90.00
194	276.31	90.00
191	277.56	90.00
189	278.97	90.00
187	280.21	90.00
186	281.62	90.00
184	283.02	90.00
183	284.27	90.00
182	285.52	90.00
181	286.76	90.00
180	288.17	90.00
178	291.13	90.00
177	292.38	90.00
176	293.78	90.00
176	295.03	90.00
176	296.43	90.00
175	297.68	90.00
175	298.93	90.00
175	300.33	90.00
175	301.74	90.00
175	302.99	90.00
175	304.39	90.00
176	305.79	90.00
175	307.04	90.00
176	308.29	90.00
176	309.85	90.00
176	310.94	90.00
177	312.34	90.00
177	313.59	90.00
178	314.99	90.00
179	316.24	90.00
180	317.64	90.00
181	319.05	90.00
183	320.29	90.00
184	321.70	90.00
185	322.95	90.00
187	324.35	90.00
189	325.60	90.00
191	327.00	90.00
197	329.81	90.00
199	331.21	90.00
201	332.46	90.00
204	333.86	90.00
207	335.27	90.00
210	336.52	90.00
214	337.76	90.00
219	339.17	90.00
