207	4.48	90.00	35.78	31.30
211	6.24	90.00	37.54	31.30
220	8.00	90.00	39.30	31.30
218	9.77	90.00	41.07	31.30
214	11.37	90.00	42.67	31.30
210	13.14	90.00	44.44	31.30
204	14.90	90.00	46.20	31.30
213	16.67	90.00	47.97	31.30
213	18.27	90.00	49.57	31.30
212	20.04	90.00	51.34	31.30
209	21.80	90.00	53.10	31.30
206	23.57	90.00	54.87	31.30
204	25.17	90.00	56.47	31.30
203	26.94	90.00	58.24	31.30
202	28.70	90.00	60.00	31.30
201	30.46	90.00	61.76	31.30
183	36.40	90.00	67.70	31.30
182	38.97	90.00	70.27	31.30
181	42.18	90.00	73.48	31.30
181	43.94	90.00	75.24	31.30
180	45.71	90.00	77.01	31.30
181	47.31	90.00	78.61	31.30
181	49.07	90.00	80.37	31.30
181	50.84	90.00	82.14	31.30
182	52.60	90.00	83.90	31.30
182	54.21	90.00	85.51	31.30
184	55.97	90.00	87.27	31.30
183	57.74	90.00	89.04	31.30
184	59.50	90.00	90.80	31.30
186	61.11	90.00	92.41	31.30
187	62.87	90.00	94.17	31.30
189	64.64	90.00	95.94	31.30
190	66.24	90.00	97.54	31.30
194	68.00	90.00	99.30	31.30
197	69.77	90.00	101.07	31.30
200	71.53	90.00	102.83	31.30
206	74.90	90.00	106.20	31.30
210	76.67	90.00	107.97	31.30
214	78.43	90.00	109.73	31.30
220	80.20	90.00	111.50	31.30
225	81.96	90.00	113.26	31.30
231	83.57	90.00	114.87	31.30
237	85.33	90.00	116.63	31.30
243	87.10	90.00	118.40	31.30
242	88.86	90.00	120.16	31.30
236	90.63	90.00	121.93	31.30
229	92.23	90.00	123.53	31.30
223	94.15	90.00	125.45	31.30
216	95.76	90.00	127.06	31.30
209	97.52	90.00	128.82	31.30
204	99.29	90.00	130.59	31.30
198	101.05	90.00	132.35	31.30
194	102.82	90.00	134.12	31.30
187	106.03	90.00	137.33	31.30
184	107.95	90.00	139.25	31.30
181	109.56	90.00	140.86	31.30
179	111.48	90.00	142.78	31.30
177	113.09	90.00	144.39	31.30
176	115.01	90.00	146.31	31.30
174	116.61	90.00	147.91	31.30
172	118.54	90.00	149.84	31.30
170	120.14	90.00	151.44	31.30
168	122.07	90.00	153.37	31.30
167	123.67	90.00	154.97	31.30
166	125.44	90.00	156.74	31.30
165	127.20	90.00	158.50	31.30
164	129.13	90.00	160.43	31.30
162	130.73	90.00	162.03	31.30
161	132.66	90.00	163.96	31.30
162	136.19	90.00	167.49	31.30
160	137.79	90.00	169.09	31.30
161	139.72	90.00	171.02	31.30
162	141.32	90.00	172.62	31.30
162	143.09	90.00	174.39	31.30
163	144.85	90.00	176.15	31.30
164	146.61	90.00	177.91	31.30
164	148.38	90.00	179.68	31.30
166	150.14	90.00	181.44	31.30
166	151.91	90.00	183.21	31.30
168	153.67	90.00	184.97	31.30
169	155.44	90.00	186.74	31.30
171	157.20	90.00	188.50	31.30
172	158.97	90.00	190.27	31.30
175	160.73	90.00	192.03	31.30
176	162.50	90.00	193.80	31.30
177	164.26	90.00	195.56	31.30
181	167.31	90.00	198.61	31.30
183	169.23	90.00	200.53	31.30
187	170.84	90.00	202.14	31.30
190	172.60	90.00	203.90	31.30
195	174.37	90.00	205.67	31.30
199	176.13	90.00	207.43	31.30
205	177.90	90.00	209.20	31.30
211	179.66	90.00	210.96	31.30
217	181.43	90.00	212.73	31.30
225	183.03	90.00	214.33	31.30
229	184.80	90.00	216.10	31.30
236	186.56	90.00	217.86	31.30
237	188.33	90.00	219.63	31.30
232	190.09	90.00	221.39	31.30
226	191.86	90.00	223.16	31.30
222	193.62	90.00	224.92	31.30
213	196.83	90.00	228.13	31.30
209	198.59	90.00	229.89	31.30
205	200.36	90.00	231.66	31.30
201	202.12	90.00	233.42	31.30
198	203.89	90.00	235.19	31.30
195	205.49	90.00	236.79	31.30
191	207.26	90.00	238.56	31.30
189	209.02	90.00	240.32	31.30
187	210.79	90.00	242.09	31.30
185	212.55	90.00	243.85	31.30
184	214.31	90.00	245.61	31.30
183	216.08	90.00	247.38	31.30
181	217.84	90.00	249.14	31.30
181	219.61	90.00	250.91	31.30
178	225.22	90.00	256.52	31.30
177	227.79	90.00	259.09	31.30
177	229.56	90.00	260.86	31.30
182	244.96	90.00	276.26	31.30
183	246.72	90.00	278.02	31.30
184	248.49	90.00	279.79	31.30
185	250.25	90.00	281.55	31.30
187	252.02	90.00	283.32	31.30
189	253.78	90.00	285.08	31.30
192	255.54	90.00	286.84	31.30
195	257.31	90.00	288.61	31.30
198	259.07	90.00	290.37	31.30
201	260.68	90.00	291.98	31.30
205	262.60	90.00	293.90	31.30
209	264.21	90.00	295.51	31.30
214	266.13	90.00	297.43	31.30
218	267.74	90.00	299.04	31.30
224	269.50	90.00	300.80	31.30
229	271.27	90.00	302.57	31.30
237	274.80	90.00	306.10	31.30
231	276.40	90.00	307.70	31.30
238	278.33	90.00	309.63	31.30
243	279.93	90.00	311.23	31.30
238	281.69	90.00	312.99	31.30
232	283.46	90.00	314.76	31.30
226	285.22	90.00	316.52	31.30
220	286.99	90.00	318.29	31.30
215	288.59	90.00	319.89	31.30
209	290.52	90.00	321.82	31.30
206	292.12	90.00	323.42	31.30
201	293.89	90.00	325.19	31.30
198	295.65	90.00	326.95	31.30
193	297.42	90.00	328.72	31.30
190	299.18	90.00	330.48	31.30
188	300.79	90.00	332.09	31.30
185	302.55	90.00	333.85	31.30
182	305.76	90.00	337.06	31.30
180	307.52	90.00	338.82	31.30
178	309.29	90.00	340.59	31.30
176	311.05	90.00	342.35	31.30
175	312.82	90.00	344.12	31.30
174	314.58	90.00	345.88	31.30
173	316.35	90.00	347.65	31.30
173	318.11	90.00	349.41	31.30
172	319.88	90.00	351.18	31.30
172	321.64	90.00	352.94	31.30
171	323.41	90.00	354.71	31.30
171	325.17	90.00	356.47	31.30
171	327.10	90.00	358.40	31.30
171	-46.79	90.00	0.16	46.95
171	-45.19	90.00	1.76	46.95
171	-43.42	90.00	3.53	46.95
174	-40.21	90.00	6.74	46.95
173	-38.45	90.00	8.50	46.95
175	-36.84	90.00	10.11	46.95
176	-34.92	90.00	12.03	46.95
177	-33.31	90.00	13.64	46.95
178	-31.55	90.00	15.40	46.95
181	-29.78	90.00	17.17	46.95
183	-28.02	90.00	18.93	46.95
184	-26.25	90.00	20.70	46.95
186	-24.65	90.00	22.30	46.95
188	-22.89	90.00	24.06	46.95
169	-21.12	90.00	25.83	46.95
169	-19.52	90.00	27.43	46.95
194	-17.59	90.00	29.36	46.95
205	-15.99	90.00	30.96	46.95
178	-14.38	90.00	32.57	46.95
180	-12.46	90.00	34.49	46.95
198	-9.41	90.00	37.54	46.95
193	-7.65	90.00	39.30	46.95
209	-5.88	90.00	41.07	46.95
222	-4.12	90.00	42.83	46.95
237	-2.51	90.00	44.44	46.95
227	-0.75	90.00	46.20	46.95
223	1.02	90.00	47.97	46.95
215	2.78	90.00	49.73	46.95
209	4.39	90.00	51.34	46.95
212	6.15	90.00	53.10	46.95
220	7.92	90.00	54.87	46.95
218	9.68	90.00	56.63	46.95
215	11.29	90.00	58.24	46.95
210	13.05	90.00	60.00	46.95
205	14.81	90.00	61.76	46.95
214	16.58	90.00	63.53	46.95
213	18.34	90.00	65.29	46.95
211	19.95	90.00	66.90	46.95
207	23.16	90.00	70.11	46.95
205	24.76	90.00	71.71	46.95
203	26.53	90.00	73.48	46.95
201	28.29	90.00	75.24	46.95
200	30.06	90.00	77.01	46.95
196	31.82	90.00	78.77	46.95
182	33.42	90.00	80.37	46.95
183	35.35	90.00	82.30	46.95
182	36.95	90.00	83.90	46.95
182	38.72	90.00	85.67	46.95
181	40.48	90.00	87.43	46.95
181	42.25	90.00	89.20	46.95
181	43.85	90.00	90.80	46.95
181	49.79	90.00	96.74	46.95
183	52.35	90.00	99.30	46.95
183	53.96	90.00	100.91	46.95
184	55.72	90.00	102.67	46.95
183	57.49	90.00	104.44	46.95
186	60.70	90.00	107.65	46.95
187	62.46	90.00	109.41	46.95
188	64.23	90.00	111.18	46.95
191	65.83	90.00	112.78	46.95
194	67.76	90.00	114.71	46.95
197	69.36	90.00	116.31	46.95
199	71.12	90.00	118.07	46.95
202	72.89	90.00	119.84	46.95
205	74.65	90.00	121.60	46.95
210	76.42	90.00	123.37	46.95
214	78.02	90.00	124.97	46.95
220	79.95	90.00	126.90	46.95
224	81.55	90.00	128.50	46.95
229	83.32	90.00	130.27	46.95
234	85.08	90.00	132.03	46.95
240	86.85	90.00	133.80	46.95
244	88.61	90.00	135.56	46.95
229	91.82	90.00	138.77	46.95
223	93.58	90.00	140.53	46.95
216	95.35	90.00	142.30	46.95
210	97.11	90.00	144.06	46.95
205	98.88	90.00	145.83	46.95
198	100.48	90.00	147.43	46.95
195	102.25	90.00	149.20	46.95
190	104.01	90.00	150.96	46.95
187	105.78	90.00	152.73	46.95
184	107.54	90.00	154.49	46.95
182	109.31	90.00	156.26	46.95
180	111.07	90.00	158.02	46.95
177	112.84	90.00	159.79	46.95
176	114.60	90.00	161.55	46.95
174	116.37	90.00	163.32	46.95
173	118.13	90.00	165.08	46.95
171	119.73	90.00	166.68	46.95
168	123.10	90.00	170.05	46.95
167	124.87	90.00	171.82	46.95
166	126.63	90.00	173.58	46.95
164	128.40	90.00	175.35	46.95
163	130.16	90.00	177.11	46.95
163	131.93	90.00	178.88	46.95
163	133.85	90.00	180.80	46.95
162	135.62	90.00	182.57	46.95
161	137.38	90.00	184.33	46.95
161	139.31	90.00	186.26	46.95
162	140.91	90.00	187.86	46.95
162	142.84	90.00	189.79	46.95
163	144.44	90.00	191.39	46.95
164	146.37	90.00	193.32	46.95
163	147.97	90.00	194.92	46.95
164	149.73	90.00	196.68	46.95
167	153.10	90.00	200.05	46.95
168	155.03	90.00	201.98	46.95
169	156.63	90.00	203.58	46.95
171	158.40	90.00	205.35	46.95
174	160.16	90.00	207.11	46.95
175	161.93	90.00	208.88	46.95
177	163.69	90.00	210.64	46.95
180	165.46	90.00	212.41	46.95
182	167.22	90.00	214.17	46.95
184	168.99	90.00	215.94	46.95
187	170.75	90.00	217.70	46.95
190	172.35	90.00	219.30	46.95
195	174.28	90.00	221.23	46.95
199	175.88	90.00	222.83	46.95
204	177.65	90.00	224.60	46.95
210	179.41	90.00	226.36	46.95
216	181.18	90.00	228.13	46.95
227	184.23	90.00	231.18	46.95
233	185.99	90.00	232.94	46.95
238	187.76	90.00	234.71	46.95
234	189.52	90.00	236.47	46.95
228	191.29	90.00	238.24	46.95
223	192.89	90.00	239.84	46.95
219	194.81	90.00	241.76	46.95
214	196.42	90.00	243.37	46.95
209	198.34	90.00	245.29	46.95
205	199.95	90.00	246.90	46.95
201	201.87	90.00	248.82	46.95
198	203.48	90.00	250.43	46.95
195	205.24	90.00	252.19	46.95
192	207.01	90.00	253.96	46.95
190	208.77	90.00	255.72	46.95
187	210.54	90.00	257.49	46.95
184	213.58	90.00	260.53	46.95
183	215.35	90.00	262.30	46.95
182	217.11	90.00	264.06	46.95
181	218.88	90.00	265.83	46.95
180	220.64	90.00	267.59	46.95
179	222.41	90.00	269.36	46.95
178	224.17	90.00	271.12	46.95
178	225.94	90.00	272.89	46.95
177	227.70	90.00	274.65	46.95
177	229.47	90.00	276.42	46.95
177	231.23	90.00	278.18	46.95
177	233.00	90.00	279.95	46.95
177	238.45	90.00	285.40	46.95
180	241.18	90.00	288.13	46.95
180	242.94	90.00	289.89	46.95
182	244.71	90.00	291.66	46.95
182	246.47	90.00	293.42	46.95
185	249.68	90.00	296.63	46.95
187	251.45	90.00	298.40	46.95
189	253.21	90.00	300.16	46.95
191	254.98	90.00	301.93	46.95
195	256.74	90.00	303.69	46.95
198	258.50	90.00	305.45	46.95
200	260.27	90.00	307.22	46.95
204	261.87	90.00	308.82	46.95
207	263.64	90.00	310.59	46.95
212	265.40	90.00	312.35	46.95
218	267.17	90.00	314.12	46.95
222	268.93	90.00	315.88	46.95
227	270.70	90.00	317.65	46.95
232	272.46	90.00	319.41	46.95
237	274.07	90.00	321.02	46.95
233	275.83	90.00	322.78	46.95
242	279.20	90.00	326.15	46.95
241	280.96	90.00	327.91	46.95
234	282.73	90.00	329.68	46.95
229	284.33	90.00	331.28	46.95
224	286.26	90.00	333.21	46.95
218	287.86	90.00	334.81	46.95
212	289.79	90.00	336.74	46.95
207	291.39	90.00	338.34	46.95
203	293.16	90.00	340.11	46.95
199	294.92	90.00	341.87	46.95
196	296.69	90.00	343.64	46.95
191	298.45	90.00	345.40	46.95
189	300.06	90.00	347.01	46.95
186	301.98	90.00	348.93	46.95
183	303.58	90.00	350.53	46.95
182	305.51	90.00	352.46	46.95
180	307.11	90.00	354.06	46.95
177	310.48	90.00	357.43	46.95
176	312.25	90.00	359.20	46.95
176	-61.80	90.00	0.80	62.60
175	-60.03	90.00	2.57	62.60
174	-58.43	90.00	4.17	62.60
174	-56.66	90.00	5.94	62.60
174	-54.90	90.00	7.70	62.60
172	-53.13	90.00	9.47	62.60
172	-51.37	90.00	11.23	62.60
172	-49.44	90.00	13.16	62.60
172	-47.52	90.00	15.08	62.60
173	-45.92	90.00	16.68	62.60
172	-43.99	90.00	18.61	62.60
173	-42.39	90.00	20.21	62.60
176	-40.62	90.00	21.98	62.60
174	-38.86	90.00	23.74	62.60
176	-37.09	90.00	25.51	62.60
178	-34.04	90.00	28.56	62.60
179	-32.12	90.00	30.48	62.60
181	-30.51	90.00	32.09	62.60
183	-28.75	90.00	33.85	62.60
185	-26.99	90.00	35.61	62.60
187	-25.22	90.00	37.38	62.60
187	-23.46	90.00	39.14	62.60
180	-21.85	90.00	40.75	62.60
170	-20.09	90.00	42.51	62.60
173	-18.32	90.00	44.28	62.60
203	-16.72	90.00	45.88	62.60
189	-14.95	90.00	47.65	62.60
175	-13.19	90.00	49.41	62.60
203	-11.42	90.00	51.18	62.60
195	-9.66	90.00	52.94	62.60
193	-8.05	90.00	54.55	62.60
213	-6.13	90.00	56.47	62.60
237	-3.08	90.00	59.52	62.60
231	-1.32	90.00	61.28	62.60
226	0.29	90.00	62.89	62.60
217	2.05	90.00	64.65	62.60
211	3.82	90.00	66.42	62.60
208	5.58	90.00	68.18	62.60
218	7.35	90.00	69.95	62.60
220	8.95	90.00	71.55	62.60
217	10.72	90.00	73.32	62.60
212	12.48	90.00	75.08	62.60
207	14.24	90.00	76.84	62.60
212	16.01	90.00	78.61	62.60
214	17.61	90.00	80.21	62.60
212	19.54	90.00	82.14	62.60
210	21.14	90.00	83.74	62.60
208	22.91	90.00	85.51	62.60
204	24.67	90.00	87.27	62.60
203	26.28	90.00	88.88	62.60
200	29.49	90.00	92.09	62.60
199	31.25	90.00	93.85	62.60
187	33.01	90.00	95.61	62.60
182	34.62	90.00	97.22	62.60
183	36.38	90.00	98.98	62.60
182	38.15	90.00	100.75	62.60
181	39.91	90.00	102.51	62.60
181	41.68	90.00	104.28	62.60
181	43.28	90.00	105.88	62.60
180	45.05	90.00	107.65	62.60
182	50.98	90.00	113.58	62.60
183	53.71	90.00	116.31	62.60
184	55.47	90.00	118.07	62.60
183	57.08	90.00	119.68	62.60
184	58.84	90.00	121.44	62.60
186	60.61	90.00	123.21	62.60
187	62.37	90.00	124.97	62.60
190	65.58	90.00	128.18	62.60
193	67.35	90.00	129.95	62.60
196	69.11	90.00	131.71	62.60
198	70.88	90.00	133.48	62.60
202	72.64	90.00	135.24	62.60
205	74.41	90.00	137.01	62.60
209	76.17	90.00	138.77	62.60
213	77.93	90.00	140.53	62.60
219	79.54	90.00	142.14	62.60
224	81.30	90.00	143.90	62.60
229	83.07	90.00	145.67	62.60
233	84.67	90.00	147.27	62.60
239	86.60	90.00	149.20	62.60
244	88.20	90.00	150.80	62.60
237	89.97	90.00	152.57	62.60
231	91.73	90.00	154.33	62.60
224	93.50	90.00	156.10	62.60
211	96.87	90.00	159.47	62.60
205	98.63	90.00	161.23	62.60
199	100.39	90.00	162.99	62.60
196	102.00	90.00	164.60	62.60
191	103.76	90.00	166.36	62.60
188	105.53	90.00	168.13	62.60
185	107.29	90.00	169.89	62.60
182	109.06	90.00	171.66	62.60
179	110.82	90.00	173.42	62.60
177	112.59	90.00	175.19	62.60
176	114.35	90.00	176.95	62.60
174	116.12	90.00	178.72	62.60
173	117.88	90.00	180.48	62.60
171	119.65	90.00	182.25	62.60
169	121.41	90.00	184.01	62.60
167	123.18	90.00	185.78	62.60
167	124.94	90.00	187.54	62.60
165	128.31	90.00	190.91	62.60
163	130.07	90.00	192.67	62.60
163	131.84	90.00	194.44	62.60
162	133.60	90.00	196.20	62.60
163	135.37	90.00	197.97	62.60
161	137.13	90.00	199.73	62.60
160	138.90	90.00	201.50	62.60
161	140.66	90.00	203.26	62.60
162	142.43	90.00	205.03	62.60
163	144.19	90.00	206.79	62.60
164	145.96	90.00	208.56	62.60
164	147.72	90.00	210.32	62.60
166	149.49	90.00	212.09	62.60
167	151.09	90.00	213.69	62.60
168	153.01	90.00	215.61	62.60
169	154.62	90.00	217.22	62.60
171	157.83	90.00	220.43	62.60
173	159.59	90.00	222.19	62.60
175	161.36	90.00	223.96	62.60
176	163.12	90.00	225.72	62.60
178	164.89	90.00	227.49	62.60
181	166.65	90.00	229.25	62.60
183	168.42	90.00	231.02	62.60
186	170.02	90.00	232.62	62.60
189	171.95	90.00	234.55	62.60
193	173.55	90.00	236.15	62.60
198	175.31	90.00	237.91	62.60
203	177.08	90.00	239.68	62.60
208	178.84	90.00	241.44	62.60
214	180.61	90.00	243.21	62.60
222	182.37	90.00	244.97	62.60
227	184.14	90.00	246.74	62.60
233	185.90	90.00	248.50	62.60
235	188.95	90.00	251.55	62.60
230	190.72	90.00	253.32	62.60
226	192.48	90.00	255.08	62.60
221	194.24	90.00	256.84	62.60
216	196.01	90.00	258.61	62.60
211	197.61	90.00	260.21	62.60
207	199.54	90.00	262.14	62.60
203	201.14	90.00	263.74	62.60
200	203.07	90.00	265.67	62.60
196	204.67	90.00	267.27	62.60
193	206.44	90.00	269.04	62.60
190	208.20	90.00	270.80	62.60
188	209.97	90.00	272.57	62.60
186	211.73	90.00	274.33	62.60
184	213.50	90.00	276.10	62.60
184	215.26	90.00	277.86	62.60
181	218.31	90.00	280.91	62.60
180	220.07	90.00	282.67	62.60
180	221.84	90.00	284.44	62.60
178	223.60	90.00	286.20	62.60
178	225.37	90.00	287.97	62.60
178	227.13	90.00	289.73	62.60
177	228.90	90.00	291.50	62.60
177	230.66	90.00	293.26	62.60
178	232.43	90.00	295.03	62.60
177	234.19	90.00	296.79	62.60
178	239.97	90.00	302.57	62.60
179	242.53	90.00	305.13	62.60
181	244.30	90.00	306.90	62.60
181	246.06	90.00	308.66	62.60
183	247.83	90.00	310.43	62.60
185	249.59	90.00	312.19	62.60
186	251.36	90.00	313.96	62.60
189	254.57	90.00	317.17	62.60
193	256.33	90.00	318.93	62.60
197	258.10	90.00	320.70	62.60
199	259.86	90.00	322.46	62.60
203	261.62	90.00	324.22	62.60
206	263.39	90.00	325.99	62.60
211	265.15	90.00	327.75	62.60
215	266.92	90.00	329.52	62.60
221	268.68	90.00	331.28	62.60
226	270.45	90.00	333.05	62.60
230	272.05	90.00	334.65	62.60
236	273.82	90.00	336.42	62.60
233	275.58	90.00	338.18	62.60
234	277.19	90.00	339.79	62.60
241	279.11	90.00	341.71	62.60
241	280.72	90.00	343.32	62.60
230	284.24	90.00	346.84	62.60
224	285.85	90.00	348.45	62.60
219	287.77	90.00	350.37	62.60
213	289.38	90.00	351.98	62.60
209	291.14	90.00	353.74	62.60
204	292.91	90.00	355.51	62.60
199	294.67	90.00	357.27	62.60
197	296.44	90.00	359.04	62.60
192	-77.61	90.00	0.64	78.25
189	-75.84	90.00	2.41	78.25
187	-74.24	90.00	4.01	78.25
184	-72.47	90.00	5.78	78.25
183	-70.71	90.00	7.54	78.25
181	-68.95	90.00	9.30	78.25
179	-67.18	90.00	11.07	78.25
177	-65.58	90.00	12.67	78.25
176	-63.65	90.00	14.60	78.25
174	-60.60	90.00	17.65	78.25
174	-58.84	90.00	19.41	78.25
174	-57.07	90.00	21.18	78.25
173	-55.31	90.00	22.94	78.25
172	-53.54	90.00	24.71	78.25
172	-51.78	90.00	26.47	78.25
173	-49.85	90.00	28.40	78.25
172	-48.09	90.00	30.16	78.25
175	-46.32	90.00	31.93	78.25
172	-44.56	90.00	33.69	78.25
173	-42.80	90.00	35.45	78.25
175	-41.03	90.00	37.22	78.25
173	-39.27	90.00	38.98	78.25
174	-37.66	90.00	40.59	78.25
176	-35.90	90.00	42.35	78.25
177	-34.13	90.00	44.12	78.25
178	-32.37	90.00	45.88	78.25
180	-30.60	90.00	47.65	78.25
185	-27.39	90.00	50.86	78.25
185	-25.79	90.00	52.46	78.25
187	-24.03	90.00	54.22	78.25
191	-22.26	90.00	55.99	78.25
170	-20.50	90.00	57.75	78.25
170	-18.89	90.00	59.36	78.25
202	-17.13	90.00	61.12	78.25
199	-15.36	90.00	62.89	78.25
175	-13.60	90.00	64.65	78.25
196	-11.83	90.00	66.42	78.25
199	-9.91	90.00	68.34	78.25
194	-8.30	90.00	69.95	78.25
210	-6.54	90.00	71.71	78.25
210	-4.77	90.00	73.48	78.25
237	-3.01	90.00	75.24	78.25
231	-1.41	90.00	76.84	78.25
226	0.20	90.00	78.45	78.25
212	3.41	90.00	81.66	78.25
207	5.17	90.00	83.42	78.25
216	6.94	90.00	85.19	78.25
222	8.54	90.00	86.79	78.25
217	10.31	90.00	88.56	78.25
214	12.07	90.00	90.32	78.25
208	13.84	90.00	92.09	78.25
208	15.60	90.00	93.85	78.25
214	17.20	90.00	95.45	78.25
212	19.13	90.00	97.38	78.25
211	20.73	90.00	98.98	78.25
208	22.50	90.00	100.75	78.25
205	24.26	90.00	102.51	78.25
204	25.87	90.00	104.12	78.25
202	27.63	90.00	105.88	78.25
200	29.40	90.00	107.65	78.25
200	31.16	90.00	109.41	78.25
182	34.37	90.00	112.62	78.25
183	36.14	90.00	114.39	78.25
182	37.74	90.00	115.99	78.25
182	39.66	90.00	117.91	78.25
182	41.27	90.00	119.52	78.25
182	43.19	90.00	121.44	78.25
181	44.80	90.00	123.05	78.25
181	46.56	90.00	124.81	78.25
183	52.18	90.00	130.43	78.25
184	54.74	90.00	132.99	78.25
184	56.35	90.00	134.60	78.25
184	58.27	90.00	136.52	78.25
185	59.88	90.00	138.13	78.25
187	61.64	90.00	139.89	78.25
188	63.41	90.00	141.66	78.25
190	65.17	90.00	143.42	78.25
193	66.94	90.00	145.19	78.25
198	70.31	90.00	148.56	78.25
201	72.07	90.00	150.32	78.25
204	73.68	90.00	151.93	78.25
207	75.60	90.00	153.85	78.25
212	77.20	90.00	155.45	78.25
218	78.97	90.00	157.22	78.25
222	80.73	90.00	158.98	78.25
227	82.50	90.00	160.75	78.25
232	84.26	90.00	162.51	78.25
237	86.03	90.00	164.28	78.25
243	87.79	90.00	166.04	78.25
240	89.40	90.00	167.65	78.25
232	91.32	90.00	169.57	78.25
227	92.93	90.00	171.18	78.25
221	94.69	90.00	172.94	78.25
213	96.46	90.00	174.71	78.25
206	98.22	90.00	176.47	78.25
200	99.99	90.00	178.24	78.25
193	103.35	90.00	181.60	78.25
189	105.12	90.00	183.37	78.25
186	106.72	90.00	184.97	78.25
183	108.65	90.00	186.90	78.25
180	110.25	90.00	188.50	78.25
177	112.18	90.00	190.43	78.25
176	113.78	90.00	192.03	78.25
174	115.71	90.00	193.96	78.25
173	117.31	90.00	195.56	78.25
170	119.24	90.00	197.49	78.25
169	120.84	90.00	199.09	78.25
167	122.77	90.00	201.02	78.25
166	124.37	90.00	202.62	78.25
165	126.30	90.00	204.55	78.25
164	128.06	90.00	206.31	78.25
163	129.82	90.00	208.07	78.25
161	133.03	90.00	211.28	78.25
162	134.80	90.00	213.05	78.25
160	136.56	90.00	214.81	78.25
159	138.49	90.00	216.74	78.25
161	140.25	90.00	218.50	78.25
161	142.02	90.00	220.27	78.25
162	143.62	90.00	221.87	78.25
162	145.55	90.00	223.80	78.25
163	147.15	90.00	225.40	78.25
164	149.08	90.00	227.33	78.25
166	150.68	90.00	228.93	78.25
166	152.61	90.00	230.86	78.25
168	154.21	90.00	232.46	78.25
169	156.14	90.00	234.39	78.25
171	157.74	90.00	235.99	78.25
173	159.66	90.00	237.91	78.25
175	161.27	90.00	239.52	78.25
177	164.48	90.00	242.73	78.25
180	166.24	90.00	244.49	78.25
182	168.01	90.00	246.26	78.25
185	169.77	90.00	248.02	78.25
187	171.54	90.00	249.79	78.25
192	173.30	90.00	251.55	78.25
196	175.07	90.00	253.32	78.25
202	176.83	90.00	255.08	78.25
206	178.59	90.00	256.84	78.25
213	180.36	90.00	258.61	78.25
221	182.12	90.00	260.37	78.25
