185	161.13	90.00	201.18	40.07
186	162.98	90.00	203.10	40.15
188	164.66	90.00	204.87	40.24
189	166.50	90.00	206.79	40.32
192	168.19	90.00	208.56	40.40
192	170.03	90.00	210.48	40.48
195	171.88	90.00	212.41	40.56
199	173.72	90.00	214.33	40.64
202	175.56	90.00	216.26	40.72
206	177.24	90.00	218.02	40.81
209	179.09	90.00	219.95	40.89
214	180.77	90.00	221.71	40.97
218	182.62	90.00	223.64	41.05
225	184.46	90.00	225.56	41.13
230	186.14	90.00	227.33	41.21
240	189.37	90.00	230.70	41.35
244	191.21	90.00	232.62	41.44
235	192.89	90.00	234.39	41.52
228	194.58	90.00	236.15	41.60
221	196.42	90.00	238.07	41.68
213	198.27	90.00	240.00	41.76
207	200.11	90.00	241.93	41.84
200	201.79	90.00	243.69	41.92
195	203.64	90.00	245.61	42.00
191	205.32	90.00	247.38	42.08
189	207.17	90.00	249.30	42.16
186	208.85	90.00	251.07	42.24
182	210.69	90.00	252.99	42.33
180	212.38	90.00	254.76	42.40
178	214.22	90.00	256.68	42.49
178	216.07	90.00	258.61	42.57
175	217.91	90.00	260.53	42.71
171	220.98	90.00	263.74	42.80
169	222.82	90.00	265.67	42.88
167	224.66	90.00	267.59	42.96
166	226.51	90.00	269.52	43.04
165	228.35	90.00	271.44	43.12
164	230.19	90.00	273.37	43.21
163	232.03	90.00	275.29	43.29
162	233.87	90.00	277.22	43.37
162	235.71	90.00	279.14	43.46
161	237.56	90.00	281.07	43.54
161	239.40	90.00	282.99	43.62
163	241.24	90.00	284.92	43.71
162	242.93	90.00	286.68	43.79
162	244.61	90.00	288.45	43.87
166	250.09	90.00	294.22	44.16
169	252.90	90.00	297.11	44.24
172	256.28	90.00	300.64	44.39
173	258.12	90.00	302.57	44.48
175	259.80	90.00	304.33	44.56
177	261.65	90.00	306.26	44.64
179	263.33	90.00	308.02	44.72
181	265.18	90.00	309.95	44.80
184	266.86	90.00	311.71	44.88
186	268.70	90.00	313.64	44.96
189	270.39	90.00	315.40	45.04
193	272.24	90.00	317.33	45.12
199	274.08	90.00	319.25	45.20
203	275.76	90.00	321.02	45.28
209	277.45	90.00	322.78	45.36
216	279.30	90.00	324.71	45.44
223	281.14	90.00	326.63	45.52
229	282.82	90.00	328.40	45.60
235	284.51	90.00	330.16	45.76
232	288.20	90.00	334.01	45.84
227	289.88	90.00	335.78	45.92
221	291.57	90.00	337.54	46.00
217	293.41	90.00	339.47	46.08
211	295.26	90.00	341.39	46.16
207	296.94	90.00	343.16	46.25
203	298.79	90.00	345.08	46.32
200	300.47	90.00	346.84	46.41
194	302.32	90.00	348.77	46.48
192	304.00	90.00	350.53	46.57
191	305.84	90.00	352.46	46.64
189	307.53	90.00	354.22	46.73
187	309.37	90.00	356.15	46.80
185	311.22	90.00	358.07	46.89
183	313.06	90.00	360.00	46.97
183	-45.42	90.00	1.60	47.05
182	-43.80	90.00	3.37	47.19
180	-40.35	90.00	6.90	47.28
180	-38.67	90.00	8.66	47.35
179	-36.98	90.00	10.43	47.44
179	-35.13	90.00	12.35	47.51
179	-33.29	90.00	14.28	47.60
179	-31.61	90.00	16.04	47.68
179	-29.92	90.00	17.81	47.76
179	-28.08	90.00	19.73	47.84
180	-26.23	90.00	21.66	47.92
180	-24.39	90.00	23.58	48.00
181	-22.70	90.00	25.35	48.08
182	-21.02	90.00	27.11	48.16
183	-19.17	90.00	29.04	48.24
183	-17.33	90.00	30.96	48.32
185	-15.65	90.00	32.73	48.40
187	-13.96	90.00	34.49	48.48
189	-12.12	90.00	36.42	48.62
193	-9.05	90.00	39.63	48.70
196	-7.20	90.00	41.55	48.78
199	-5.52	90.00	43.32	48.86
203	-3.83	90.00	45.08	48.94
207	-2.15	90.00	46.84	49.02
210	-0.30	90.00	48.77	49.10
216	1.39	90.00	50.53	49.17
221	3.07	90.00	52.30	49.26
226	4.76	90.00	54.06	49.33
232	6.61	90.00	55.99	49.41
237	8.29	90.00	57.75	49.49
233	9.98	90.00	59.52	49.56
236	11.82	90.00	61.44	49.65
242	13.50	90.00	63.21	49.72
240	15.20	90.00	64.97	49.80
233	17.04	90.00	66.90	49.88
227	18.73	90.00	68.66	49.96
221	20.35	90.00	70.43	50.10
211	23.49	90.00	73.64	50.18
207	25.17	90.00	75.40	50.26
202	26.86	90.00	77.17	50.34
198	28.70	90.00	79.09	50.41
194	30.39	90.00	80.86	50.50
191	32.23	90.00	82.78	50.57
188	33.92	90.00	84.55	50.65
186	35.76	90.00	86.47	50.74
183	37.45	90.00	88.24	50.81
181	39.13	90.00	90.00	50.89
180	40.98	90.00	91.93	50.97
179	42.66	90.00	93.69	51.05
176	44.35	90.00	95.45	51.13
175	46.20	90.00	97.38	51.21
174	47.88	90.00	99.14	51.29
174	49.72	90.00	101.07	51.38
173	51.56	90.00	102.99	51.52
172	54.79	90.00	106.36	51.60
173	56.63	90.00	108.29	51.68
172	58.47	90.00	110.21	51.77
172	60.32	90.00	112.14	51.85
172	62.16	90.00	114.06	51.93
172	63.84	90.00	115.83	52.02
173	65.68	90.00	117.75	52.10
174	67.37	90.00	119.52	52.18
173	69.22	90.00	121.44	52.25
176	71.06	90.00	123.37	52.34
177	72.74	90.00	125.13	52.42
178	74.43	90.00	126.90	52.49
184	80.22	90.00	132.99	52.80
188	83.03	90.00	135.88	52.88
182	84.71	90.00	137.65	52.97
170	86.56	90.00	139.57	53.04
176	88.25	90.00	141.34	53.19
184	91.46	90.00	144.71	53.27
176	93.31	90.00	146.63	53.35
200	95.14	90.00	148.56	53.44
199	96.83	90.00	150.32	53.52
195	98.68	90.00	152.25	53.59
203	100.52	90.00	154.17	53.68
235	102.20	90.00	155.94	53.76
234	104.04	90.00	157.86	53.84
227	105.73	90.00	159.63	53.92
217	107.58	90.00	161.55	54.00
210	109.42	90.00	163.48	54.08
210	111.10	90.00	165.24	54.17
220	112.79	90.00	167.01	54.24
219	114.63	90.00	168.93	54.32
214	116.48	90.00	170.86	54.40
211	118.32	90.00	172.78	54.49
205	120.00	90.00	174.55	54.64
214	123.54	90.00	178.24	54.72
211	125.22	90.00	180.00	54.81
208	127.06	90.00	181.93	54.88
206	128.75	90.00	183.69	54.97
204	130.60	90.00	185.61	55.04
201	132.28	90.00	187.38	55.13
199	134.12	90.00	189.30	55.20
198	135.81	90.00	191.07	55.29
184	137.65	90.00	192.99	55.36
183	139.50	90.00	194.92	55.45
183	141.18	90.00	196.68	55.53
182	143.03	90.00	198.61	55.61
181	144.71	90.00	200.37	55.68
181	146.56	90.00	202.30	55.77
181	148.40	90.00	204.22	55.85
182	150.08	90.00	205.99	55.93
182	153.15	90.00	209.20	56.08
182	155.00	90.00	211.12	56.15
183	156.68	90.00	212.89	56.24
185	158.53	90.00	214.81	56.31
183	160.21	90.00	216.58	56.40
185	162.06	90.00	218.50	56.47
187	163.75	90.00	220.27	56.55
188	165.59	90.00	222.19	56.63
190	167.27	90.00	223.96	56.72
192	169.12	90.00	225.88	56.79
195	170.80	90.00	227.65	56.88
198	172.65	90.00	229.57	56.95
201	174.49	90.00	231.50	57.04
205	176.17	90.00	233.26	57.12
209	178.02	90.00	235.19	57.20
212	179.70	90.00	236.95	57.28
219	181.55	90.00	238.88	57.42
228	184.76	90.00	242.25	57.50
233	186.45	90.00	244.01	57.59
240	188.30	90.00	245.94	57.66
244	190.14	90.00	247.86	57.75
237	191.82	90.00	249.63	57.83
230	193.51	90.00	251.39	57.91
223	195.35	90.00	253.32	57.99
216	197.20	90.00	255.24	58.07
209	199.04	90.00	257.17	58.15
203	200.72	90.00	258.93	58.24
197	202.57	90.00	260.86	58.31
192	204.26	90.00	262.62	58.39
190	206.10	90.00	264.55	58.47
186	207.78	90.00	266.31	58.56
183	209.63	90.00	268.24	58.63
180	211.31	90.00	270.00	58.72
176	214.53	90.00	273.37	58.86
174	216.22	90.00	275.13	58.94
173	218.07	90.00	277.06	59.02
171	219.91	90.00	278.98	59.10
168	221.75	90.00	280.91	59.18
167	223.43	90.00	282.67	59.27
165	225.44	90.00	284.76	59.35
163	227.12	90.00	286.52	59.44
163	229.12	90.00	288.61	59.52
162	230.80	90.00	290.37	59.60
161	232.64	90.00	292.30	59.69
163	234.48	90.00	294.22	59.77
161	236.32	90.00	296.15	59.85
159	238.17	90.00	298.07	59.94
161	239.85	90.00	299.84	60.01
161	241.70	90.00	301.76	60.09
162	243.54	90.00	303.69	60.24
163	246.61	90.00	306.90	60.31
165	248.45	90.00	308.82	60.40
166	250.14	90.00	310.59	60.48
167	251.98	90.00	312.51	60.56
169	253.83	90.00	314.44	60.64
171	255.51	90.00	316.20	60.72
172	257.35	90.00	318.13	60.80
174	259.20	90.00	320.05	60.89
176	261.04	90.00	321.98	60.97
178	262.88	90.00	323.90	61.05
181	264.56	90.00	325.67	61.14
184	266.25	90.00	327.43	61.21
195	272.35	90.00	333.85	61.53
203	275.00	90.00	336.58	61.61
208	276.68	90.00	338.34	61.69
215	278.53	90.00	340.27	61.76
223	280.30	90.00	342.19	61.92
235	283.60	90.00	345.56	61.99
238	285.28	90.00	347.33	62.07
233	287.13	90.00	349.25	62.15
227	288.81	90.00	351.02	62.24
222	290.65	90.00	352.94	62.31
217	292.34	90.00	354.71	62.40
213	294.18	90.00	356.63	62.47
207	296.03	90.00	358.56	62.56
204	-62.45	90.00	0.16	62.64
200	-60.61	90.00	2.09	62.72
195	-58.92	90.00	3.85	62.80
192	-57.08	90.00	5.78	62.88
190	-55.55	90.00	7.38	62.96
188	-53.70	90.00	9.30	63.03
187	-51.86	90.00	11.23	63.12
184	-50.18	90.00	12.99	63.20
182	-46.80	90.00	16.52	63.35
181	-45.11	90.00	18.29	63.43
180	-43.27	90.00	20.21	63.51
179	-41.42	90.00	22.14	63.59
179	-39.74	90.00	23.90	63.67
178	-37.89	90.00	25.83	63.75
178	-36.21	90.00	27.59	63.83
178	-34.36	90.00	29.52	63.91
178	-32.52	90.00	31.44	63.99
178	-30.84	90.00	33.21	64.08
178	-29.15	90.00	34.97	64.15
179	-27.31	90.00	36.90	64.23
179	-25.46	90.00	38.82	64.31
180	-23.62	90.00	40.75	64.40
181	-21.93	90.00	42.51	64.48
182	-20.25	90.00	44.28	64.56
183	-18.40	90.00	46.20	64.64
185	-16.63	90.00	48.13	64.78
187	-13.50	90.00	51.34	64.86
190	-11.65	90.00	53.26	64.94
193	-9.97	90.00	55.03	65.03
195	-8.28	90.00	56.79	65.10
199	-6.44	90.00	58.72	65.18
202	-4.59	90.00	60.64	65.26
207	-2.91	90.00	62.41	65.34
210	-1.22	90.00	64.17	65.42
216	0.62	90.00	66.10	65.50
220	2.31	90.00	67.86	65.58
226	4.00	90.00	69.63	65.65
231	5.68	90.00	71.39	65.73
237	7.37	90.00	73.16	65.81
235	9.22	90.00	75.08	65.89
235	10.90	90.00	76.84	65.97
241	12.59	90.00	78.61	66.04
240	14.44	90.00	80.53	66.13
229	17.50	90.00	83.74	66.27
223	19.35	90.00	85.67	66.35
217	21.03	90.00	87.43	66.43
212	22.71	90.00	89.20	66.50
207	24.56	90.00	91.12	66.59
202	26.24	90.00	92.89	66.66
198	27.93	90.00	94.65	66.74
194	29.78	90.00	96.58	66.82
191	31.46	90.00	98.34	66.90
188	33.15	90.00	100.11	66.98
186	35.00	90.00	102.03	67.06
183	36.68	90.00	103.80	67.15
182	38.37	90.00	105.56	67.22
180	40.22	90.00	107.49	67.30
178	42.06	90.00	109.41	67.38
177	43.74	90.00	111.18	67.47
175	45.43	90.00	112.94	67.54
174	47.28	90.00	114.87	67.68
173	50.34	90.00	118.07	67.77
173	52.19	90.00	120.00	67.84
172	54.03	90.00	121.93	67.93
172	55.86	90.00	123.85	68.01
171	57.86	90.00	125.94	68.10
172	59.71	90.00	127.86	68.18
173	61.39	90.00	129.63	68.26
172	63.23	90.00	131.55	68.34
173	65.08	90.00	133.48	68.43
174	66.92	90.00	135.40	68.51
174	68.60	90.00	137.17	68.60
176	70.44	90.00	139.09	68.67
177	72.13	90.00	140.86	68.75
179	73.98	90.00	142.78	68.83
180	75.82	90.00	144.71	68.92
182	77.50	90.00	146.47	69.00
184	79.19	90.00	148.24	69.14
189	82.41	90.00	151.60	69.22
180	84.10	90.00	153.37	69.30
171	85.95	90.00	155.29	69.38
179	87.63	90.00	157.06	69.46
202	89.32	90.00	158.82	69.54
179	91.16	90.00	160.75	69.61
179	93.01	90.00	162.67	69.70
199	94.85	90.00	164.60	69.78
196	96.53	90.00	166.36	69.86
237	102.17	90.00	172.30	70.16
228	104.97	90.00	175.19	70.24
218	106.82	90.00	177.11	70.32
211	108.50	90.00	178.88	70.41
209	110.35	90.00	180.80	70.48
219	112.03	90.00	182.57	70.57
220	113.88	90.00	184.49	70.64
216	115.65	90.00	186.42	70.80
205	118.93	90.00	189.79	70.87
214	120.62	90.00	191.55	70.96
214	122.47	90.00	193.48	71.03
211	124.31	90.00	195.40	71.12
208	125.99	90.00	197.17	71.20
207	127.68	90.00	198.93	71.28
204	129.53	90.00	200.86	71.36
202	131.37	90.00	202.78	71.44
199	133.06	90.00	204.55	71.52
198	134.75	90.00	206.31	71.59
187	136.59	90.00	208.24	71.68
183	138.43	90.00	210.16	71.76
183	140.12	90.00	211.93	71.84
182	141.80	90.00	213.69	71.92
181	143.65	90.00	215.61	72.00
181	145.49	90.00	217.54	72.15
181	148.86	90.00	221.07	72.23
181	150.55	90.00	222.83	72.31
182	152.23	90.00	224.60	72.39
182	154.08	90.00	226.52	72.47
184	155.76	90.00	228.29	72.55
184	157.45	90.00	230.05	72.63
184	159.30	90.00	231.98	72.71
183	161.14	90.00	233.90	72.79
185	162.82	90.00	235.67	72.87
187	164.51	90.00	237.43	72.95
189	166.36	90.00	239.36	73.03
191	168.20	90.00	241.28	73.11
193	169.88	90.00	243.05	73.19
196	171.57	90.00	244.81	73.27
199	173.42	90.00	246.74	73.35
203	175.26	90.00	248.66	73.43
207	177.04	90.00	250.59	73.58
217	180.17	90.00	253.80	73.66
222	182.01	90.00	255.72	73.74
227	183.69	90.00	257.49	73.82
234	185.38	90.00	259.25	73.90
238	187.23	90.00	261.18	73.98
245	189.07	90.00	263.10	74.06
239	190.75	90.00	264.87	74.14
232	192.44	90.00	266.63	74.22
226	194.29	90.00	268.56	74.30
217	196.13	90.00	270.48	74.38
210	197.82	90.00	272.25	74.46
205	199.50	90.00	274.01	74.54
198	201.35	90.00	275.94	74.62
194	203.19	90.00	277.86	74.70
190	204.87	90.00	279.63	74.79
187	206.56	90.00	281.39	74.92
181	209.78	90.00	284.76	75.01
179	211.47	90.00	286.52	75.09
177	213.31	90.00	288.45	75.16
175	215.16	90.00	290.37	75.25
174	216.84	90.00	292.14	75.33
171	218.69	90.00	294.06	75.41
170	220.37	90.00	295.83	75.48
167	222.21	90.00	297.75	75.57
166	224.06	90.00	299.68	75.65
165	225.90	90.00	301.60	75.73
164	227.58	90.00	303.37	75.82
163	229.42	90.00	305.29	75.90
162	231.26	90.00	307.22	75.98
162	232.95	90.00	308.98	76.06
160	234.80	90.00	310.91	76.14
159	236.64	90.00	312.83	76.22
160	238.48	90.00	314.76	76.37
161	241.55	90.00	317.97	76.44
162	243.39	90.00	319.89	76.53
163	245.08	90.00	321.66	76.60
165	246.76	90.00	323.42	76.68
166	248.61	90.00	325.35	76.77
167	250.29	90.00	327.11	76.85
168	251.98	90.00	328.88	76.93
170	253.82	90.00	330.80	77.00
172	255.67	90.00	332.73	77.09
173	257.35	90.00	334.49	77.17
175	259.19	90.00	336.42	77.25
177	260.88	90.00	338.18	77.33
179	262.73	90.00	340.11	77.41
181	264.41	90.00	341.87	77.49
184	266.10	90.00	343.64	77.57
187	267.95	90.00	345.56	77.71
194	271.01	90.00	348.77	77.78
198	272.86	90.00	350.70	77.87
203	274.54	90.00	352.46	77.94
208	276.23	90.00	354.22	78.03
215	278.07	90.00	356.15	78.10
222	279.92	90.00	358.07	78.19
228	281.60	90.00	359.84	78.26
235	-76.87	90.00	1.44	78.34
237	-75.03	90.00	3.37	78.42
231	-73.35	90.00	5.13	78.50
213	-67.56	90.00	11.23	78.81
208	-64.91	90.00	13.96	78.89
203	-63.06	90.00	15.88	78.97
200	-61.22	90.00	17.81	79.05
196	-59.54	90.00	19.57	79.13
193	-57.85	90.00	21.34	79.21
191	-56.00	90.00	23.26	79.36
187	-52.78	90.00	26.63	79.44
185	-51.10	90.00	28.40	79.52
184	-49.25	90.00	30.32	79.60
182	-47.57	90.00	32.09	79.68
181	-45.72	90.00	34.01	79.76
180	-44.03	90.00	35.78	79.83
179	-42.19	90.00	37.70	79.92
179	-40.51	90.00	39.47	80.00
179	-38.82	90.00	41.23	80.08
178	-36.97	90.00	43.16	80.15
178	-35.13	90.00	45.08	80.24
178	-33.29	90.00	47.01	80.32
178	-31.61	90.00	48.77	80.40
179	-29.76	90.00	50.70	80.48
179	-28.08	90.00	52.46	80.56
180	-26.23	90.00	54.39	80.64
181	-24.39	90.00	56.31	80.80
182	-21.01	90.00	59.84	80.88
184	-19.17	90.00	61.76	80.96
185	-17.49	90.00	63.53	81.05
187	-15.80	90.00	65.29	81.12
188	-13.95	90.00	67.22	81.20
191	-12.11	90.00	69.14	81.28
193	-10.42	90.00	70.91	81.36
195	-8.73	90.00	72.67	81.44
200	-7.05	90.00	74.44	81.52
203	-5.20	90.00	76.36	81.60
207	-3.52	90.00	78.13	81.67
211	-1.68	90.00	80.05	81.76
217	0.01	90.00	81.82	81.83
221	1.70	90.00	83.58	81.91
227	3.38	90.00	85.35	81.99
232	5.07	90.00	87.11	82.06
237	6.92	90.00	89.04	82.15
234	8.45	90.00	90.64	82.29
241	11.67	90.00	94.01	82.37
241	13.36	90.00	95.78	82.45
235	15.21	90.00	97.70	82.52
229	17.05	90.00	99.63	82.61
224	18.73	90.00	101.39	82.68
217	20.42	90.00	103.16	82.76
211	22.26	90.00	105.08	82.84
207	23.95	90.00	106.84	82.92
202	25.63	90.00	108.61	83.00
198	27.48	90.00	110.53	83.08
193	29.16	90.00	112.30	83.16
191	30.86	90.00	114.06	83.23
188	32.54	90.00	115.83	83.32
186	34.39	90.00	117.75	83.39
183	36.08	90.00	119.52	83.47
181	37.92	90.00	121.44	83.55
180	39.76	90.00	123.37	83.70
177	42.83	90.00	126.58	83.78
175	44.67	90.00	128.50	83.86
174	46.35	90.00	130.27	83.94
173	48.04	90.00	132.03	84.02
173	49.89	90.00	133.96	84.10
173	51.73	90.00	135.88	84.18
172	53.41	90.00	137.65	84.27
173	55.41	90.00	139.73	84.35
172	57.25	90.00	141.66	84.43
172	59.09	90.00	143.58	84.52
172	60.77	90.00	145.35	84.60
172	62.62	90.00	147.27	84.68
174	64.46	90.00	149.20	84.76
175	66.15	90.00	150.96	84.84
175	67.99	90.00	152.89	84.92
177	69.84	90.00	154.81	85.00
179	71.68	90.00	156.74	85.15
181	74.75	90.00	159.95	85.23
183	76.43	90.00	161.71	85.31
185	78.28	90.00	163.64	85.39
187	79.96	90.00	165.40	85.47
189	81.81	90.00	167.33	85.55
181	83.49	90.00	169.09	85.63
171	85.18	90.00	170.86	85.70
178	86.86	90.00	172.62	85.79
203	88.71	90.00	174.55	85.86
180	90.40	90.00	176.31	85.94
177	92.24	90.00	178.24	86.02
201	94.07	90.00	180.16	86.11
197	95.92	90.00	182.09	86.19
198	97.60	90.00	183.85	86.27
202	99.45	90.00	185.78	86.35
236	101.13	90.00	187.54	86.43
232	102.98	90.00	189.47	86.58
218	106.21	90.00	192.83	86.66
211	107.89	90.00	194.60	86.74
209	109.73	90.00	196.52	86.82
220	111.58	90.00	198.45	86.90
220	113.26	90.00	200.21	86.98
215	114.95	90.00	201.98	87.06
211	116.79	90.00	203.90	87.14
213	122.58	90.00	210.00	87.45
208	125.38	90.00	212.89	87.53
207	127.23	90.00	214.81	87.61
205	128.91	90.00	216.58	87.70
202	130.60	90.00	218.34	87.77
200	132.44	90.00	220.27	87.85
199	134.29	90.00	222.19	87.93
185	136.13	90.00	224.12	88.02
183	137.82	90.00	225.88	88.09
182	139.43	90.00	227.65	88.25
182	142.88	90.00	231.18	88.32
182	144.56	90.00	232.94	88.41
181	146.41	90.00	234.87	88.48
181	148.10	90.00	236.63	88.56
181	149.94	90.00	238.56	88.64
182	151.63	90.00	240.32	88.72
183	153.31	90.00	242.09	88.80
184	155.16	90.00	244.01	88.88
185	157.00	90.00	245.94	88.96
184	158.69	90.00	247.70	89.04
185	160.38	90.00	249.47	89.12
187	162.22	90.00	251.39	89.20
188	163.90	90.00	253.16	89.29
190	165.59	90.00	254.92	89.36
191	167.43	90.00	256.84	89.44
194	169.28	90.00	258.77	89.59
201	172.65	90.00	262.30	89.68
204	174.33	90.00	264.06	89.76
208	176.17	90.00	265.99	89.84
211	177.86	90.00	267.75	89.92
217	179.71	90.00	269.68	90.00
222	181.55	90.00	271.60	90.08
228	183.23	90.00	273.37	90.16
233	184.92	90.00	275.13	90.24
239	186.76	90.00	277.06	90.32
244	188.61	90.00	278.98	90.40
237	190.29	90.00	280.75	90.48
230	191.98	90.00	282.51	90.56
225	193.83	90.00	284.44	90.64
217	195.67	90.00	286.36	90.72
210	197.35	90.00	288.13	90.80
204	199.04	90.00	289.89	90.88
196	200.82	90.00	291.82	91.03
190	204.11	90.00	295.19	91.10
186	205.80	90.00	296.95	91.18
183	207.64	90.00	298.88	91.26
180	209.32	90.00	300.64	91.35
178	211.16	90.00	302.57	91.43
176	212.85	90.00	304.33	91.51
174	214.70	90.00	306.26	91.59
172	216.54	90.00	308.18	91.67
171	218.22	90.00	309.95	91.75
169	220.06	90.00	311.87	91.83
168	221.91	90.00	313.80	91.91
166	223.59	90.00	315.56	92.00
165	225.43	90.00	317.49	92.07
164	227.28	90.00	319.41	92.16
163	229.12	90.00	321.34	92.24
162	230.97	90.00	323.26	92.39
161	234.18	90.00	326.63	92.47
159	235.87	90.00	328.40	92.55
161	237.72	90.00	330.32	92.63
162	239.56	90.00	332.25	92.71
162	241.40	90.00	334.17	92.80
162	243.09	90.00	335.94	92.88
163	244.77	90.00	337.70	92.95
165	246.62	90.00	339.63	93.04
166	248.46	90.00	341.55	93.12
167	250.14	90.00	343.32	93.20
169	251.83	90.00	345.08	93.28
170	253.67	90.00	347.01	93.36
