222	274.81	180.00
225	283.48	180.00
230	284.76	180.00
235	286.20	180.00
239	287.65	180.00
245	289.09	180.00
250	290.53	180.00
255	292.14	180.00
261	293.42	180.00
261	295.03	180.00
254	296.47	180.00
248	297.91	180.00
242	299.20	180.00
215	300.80	180.00
207	302.57	180.00
213	304.97	180.00
198	306.26	180.00
197	307.86	180.00
197	309.95	180.00
182	311.39	180.00
210	312.83	180.00
205	314.28	180.00
203	315.56	180.00
199	317.01	180.00
197	318.45	180.00
196	319.89	180.00
194	321.34	180.00
186	324.71	180.00
185	326.15	180.00
185	327.59	180.00
184	329.04	180.00
181	330.48	180.00
181	331.93	180.00
179	333.21	180.00
182	334.81	180.00
178	336.10	180.00
177	337.54	180.00
175	338.98	180.00
174	340.59	180.00
174	342.19	180.00
175	343.80	180.00
178	345.24	180.00
179	346.68	180.00
178	348.13	180.00
179	349.57	180.00
181	350.86	180.00
182	352.46	180.00
181	353.74	180.00
181	355.19	180.00
185	356.63	180.00
187	357.91	180.00
188	359.52	180.00
189	0.64	180.00
191	2.09	180.00
193	3.37	180.00
194	6.42	180.00
196	7.86	180.00
199	9.30	180.00
202	10.59	180.00
204	11.87	180.00
210	13.48	180.00
213	14.76	180.00
215	16.20	180.00
219	17.65	180.00
222	18.93	180.00
225	20.37	180.00
229	21.82	180.00
234	23.10	180.00
238	24.55	180.00
244	25.99	180.00
245	27.27	180.00
240	28.72	180.00
234	30.16	180.00
235	31.44	180.00
240	32.73	180.00
233	34.33	180.00
229	35.61	180.00
225	37.06	180.00
221	38.50	180.00
219	39.79	180.00
214	41.39	180.00
211	42.67	180.00
207	43.96	180.00
195	47.49	180.00
195	48.93	180.00
193	50.37	180.00
190	51.66	180.00
189	53.10	180.00
188	54.55	180.00
185	55.99	180.00
184	57.43	180.00
181	58.72	180.00
179	60.16	180.00
178	61.60	180.00
178	63.05	180.00
176	64.49	180.00
176	65.78	180.00
175	67.22	180.00
174	68.66	180.00
174	70.11	180.00
168	75.88	180.00
168	78.29	180.00
168	79.57	180.00
168	81.02	180.00
170	82.46	180.00
169	83.74	180.00
170	85.19	180.00
172	86.63	180.00
173	88.07	180.00
174	89.52	180.00
175	90.80	180.00
174	92.09	180.00
177	95.13	180.00
180	96.58	180.00
184	98.02	180.00
187	99.47	180.00
190	100.75	180.00
192	102.19	180.00
193	103.64	180.00
194	104.92	180.00
197	106.52	180.00
198	107.81	180.00
201	109.25	180.00
203	110.70	180.00
207	111.98	180.00
210	113.42	180.00
214	114.87	180.00
218	116.15	180.00
221	117.59	180.00
225	119.04	180.00
228	120.48	180.00
228	121.93	180.00
224	123.21	180.00
219	124.81	180.00
214	126.10	180.00
209	127.54	180.00
205	128.98	180.00
201	130.27	180.00
196	131.71	180.00
187	135.08	180.00
186	136.52	180.00
181	137.97	180.00
177	139.25	180.00
175	140.70	180.00
173	142.14	180.00
171	143.42	180.00
169	144.87	180.00
167	146.31	180.00
167	147.75	180.00
165	149.20	180.00
163	150.48	180.00
162	151.93	180.00
160	153.37	180.00
159	154.81	180.00
159	156.26	180.00
158	157.54	180.00
157	158.98	180.00
156	160.43	180.00
155	161.71	180.00
154	163.32	180.00
154	164.60	180.00
154	166.04	180.00
154	167.49	180.00
154	168.93	180.00
154	170.37	180.00
153	171.82	180.00
150	175.03	180.00
148	176.47	180.00
151	177.91	180.00
154	179.36	180.00
153	180.64	180.00
156	182.09	180.00
156	183.53	180.00
158	184.97	180.00
158	186.42	180.00
159	187.70	180.00
161	189.14	180.00
163	190.59	180.00
161	191.87	180.00
164	193.32	180.00
168	194.76	180.00
167	196.04	180.00
168	197.49	180.00
173	198.93	180.00
175	200.21	180.00
178	201.66	180.00
181	203.10	180.00
184	204.39	180.00
188	205.99	180.00
191	207.27	180.00
193	208.72	180.00
197	210.16	180.00
204	211.60	180.00
215	214.97	180.00
220	216.26	180.00
225	217.86	180.00
231	219.14	180.00
236	220.59	180.00
242	222.03	180.00
244	223.48	180.00
219	231.66	180.00
213	233.90	180.00
212	235.35	180.00
211	236.79	180.00
208	238.07	180.00
205	239.52	180.00
202	240.96	180.00
200	242.25	180.00
198	243.69	180.00
196	245.13	180.00
195	246.42	180.00
194	247.86	180.00
194	249.30	180.00
192	250.59	180.00
192	252.03	180.00
186	253.48	180.00
188	254.76	180.00
190	256.36	180.00
190	257.65	180.00
189	258.93	180.00
186	262.14	180.00
187	263.58	180.00
189	264.87	180.00
189	266.31	180.00
190	267.75	180.00
190	269.04	180.00
191	270.48	180.00
191	271.93	180.00
193	273.37	180.00
192	274.65	180.00
193	276.10	180.00
195	277.54	180.00
208	278.82	180.00
209	280.43	180.00
211	281.71	180.00
213	283.16	180.00
216	284.60	180.00
217	285.88	180.00
220	287.49	180.00
223	288.77	180.00
224	290.21	180.00
227	291.66	180.00
227	292.94	180.00
221	294.39	180.00
221	295.83	180.00
226	297.27	180.00
227	298.72	180.00
232	301.76	180.00
236	303.21	180.00
243	304.49	180.00
250	306.10	180.00
254	307.54	180.00
258	308.98	180.00
259	310.27	180.00
255	311.87	180.00
250	313.16	180.00
244	314.76	180.00
219	316.04	180.00
214	317.81	180.00
203	320.21	180.00
197	321.66	180.00
194	323.10	180.00
189	325.35	180.00
179	326.63	180.00
206	328.24	180.00
204	329.52	180.00
201	331.12	180.00
199	332.41	180.00
197	333.85	180.00
196	335.29	180.00
194	336.58	180.00
193	338.02	180.00
191	339.47	180.00
190	340.91	180.00
183	344.28	180.00
181	345.56	180.00
182	347.17	180.00
181	348.45	180.00
185	350.05	180.00
181	351.34	180.00
182	352.94	180.00
179	354.22	180.00
178	355.83	180.00
177	357.43	180.00
177	358.88	180.00
178	0.16	180.00
180	1.60	180.00
179	3.05	180.00
179	4.49	180.00
180	5.94	180.00
180	7.22	180.00
180	8.66	180.00
182	10.11	180.00
182	11.55	180.00
185	12.99	180.00
186	14.28	180.00
189	15.72	180.00
190	17.17	180.00
192	18.45	180.00
194	19.89	180.00
198	26.15	180.00
202	28.56	180.00
210	31.60	180.00
215	32.89	180.00
220	34.33	180.00
225	35.78	180.00
229	37.06	180.00
233	38.50	180.00
238	39.95	180.00
243	41.23	180.00
246	42.67	180.00
241	44.12	180.00
234	45.40	180.00
235	46.84	180.00
239	48.29	180.00
235	49.57	180.00
230	51.02	180.00
226	52.46	180.00
222	53.74	180.00
219	55.19	180.00
215	56.63	180.00
211	57.91	180.00
207	59.36	180.00
204	60.80	180.00
201	62.09	180.00
198	63.53	180.00
196	64.81	180.00
194	66.26	180.00
192	67.54	180.00
190	68.98	180.00
179	72.35	180.00
178	73.64	180.00
178	75.08	180.00
177	76.52	180.00
177	77.81	180.00
178	79.41	180.00
177	80.70	180.00
177	82.14	180.00
176	83.58	180.00
176	84.87	180.00
175	86.31	180.00
175	87.75	180.00
174	89.20	180.00
174	90.64	180.00
173	91.93	180.00
172	93.21	180.00
171	94.65	180.00
172	96.10	180.00
172	97.38	180.00
172	98.82	180.00
173	100.27	180.00
173	101.55	180.00
173	102.99	180.00
175	104.44	180.00
174	105.72	180.00
175	107.17	180.00
177	108.61	180.00
178	110.05	180.00
178	113.10	180.00
181	114.71	180.00
185	115.99	180.00
188	117.59	180.00
189	118.88	180.00
191	120.32	180.00
194	121.76	180.00
196	123.05	180.00
200	124.49	180.00
202	125.94	180.00
207	127.22	180.00
210	128.66	180.00
214	130.11	180.00
219	131.55	180.00
220	132.99	180.00
226	134.28	180.00
229	135.72	180.00
230	137.17	180.00
225	138.61	180.00
221	140.05	180.00
216	141.50	180.00
211	142.94	180.00
206	144.22	180.00
201	145.67	180.00
199	147.11	180.00
196	148.40	180.00
192	149.84	180.00
182	152.89	180.00
179	154.33	180.00
177	155.78	180.00
174	157.06	180.00
173	158.66	180.00
171	159.95	180.00
169	161.39	180.00
168	162.83	180.00
166	164.12	180.00
165	165.56	180.00
162	167.01	180.00
162	168.45	180.00
161	169.89	180.00
159	171.18	180.00
158	172.62	180.00
148	180.64	180.00
149	182.89	180.00
149	184.33	180.00
151	185.78	180.00
151	187.06	180.00
150	188.50	180.00
151	190.11	180.00
148	191.39	180.00
149	192.99	180.00
152	194.28	180.00
152	195.72	180.00
153	197.17	180.00
153	200.70	180.00
154	201.98	180.00
156	203.42	180.00
159	204.87	180.00
160	206.15	180.00
160	207.59	180.00
163	209.04	180.00
167	210.48	180.00
166	211.93	180.00
169	213.21	180.00
172	214.65	180.00
175	216.10	180.00
180	217.38	180.00
184	218.82	180.00
188	220.27	180.00
192	221.55	180.00
195	222.99	180.00
196	224.44	180.00
201	225.88	180.00
206	227.33	180.00
212	228.77	180.00
218	230.21	180.00
221	231.50	180.00
225	233.10	180.00
228	234.39	180.00
233	235.83	180.00
241	237.27	180.00
238	240.48	180.00
236	241.93	180.00
232	243.37	180.00
229	244.65	180.00
226	246.10	180.00
223	247.54	180.00
220	248.82	180.00
219	250.27	180.00
215	251.71	180.00
212	252.99	180.00
211	254.44	180.00
207	255.88	180.00
204	257.17	180.00
202	258.61	180.00
200	260.05	180.00
199	261.34	180.00
198	262.78	180.00
196	264.22	180.00
196	265.51	180.00
195	266.95	180.00
193	268.40	180.00
189	269.68	180.00
194	271.12	180.00
193	272.57	180.00
192	274.01	180.00
191	275.29	180.00
190	276.74	180.00
186	279.95	180.00
188	281.39	180.00
189	282.83	180.00
190	284.12	180.00
190	285.56	180.00
190	287.01	180.00
192	288.29	180.00
193	289.73	180.00
193	291.18	180.00
191	292.46	180.00
204	294.06	180.00
209	295.35	180.00
211	296.79	180.00
212	298.24	180.00
215	299.52	180.00
217	300.96	180.00
219	302.41	180.00
221	303.69	180.00
223	305.13	180.00
225	306.58	180.00
227	307.86	180.00
225	309.47	180.00
220	310.75	180.00
223	312.19	180.00
226	313.64	180.00
228	314.92	180.00
233	316.52	180.00
239	319.73	180.00
245	321.34	180.00
252	322.62	180.00
254	324.06	180.00
259	325.51	180.00
257	326.95	180.00
252	328.40	180.00
211	334.65	180.00
195	337.06	180.00
193	338.50	180.00
195	340.27	180.00
181	341.87	180.00
190	343.32	180.00
207	344.76	180.00
202	346.04	180.00
200	347.49	180.00
196	348.93	180.00
